frequency_hz,level_db
12386.72,-103.55
12389.65,-102.79
12392.58,-97.26
12395.51,-100.58
12398.44,-101.79
12401.37,-96.80
12404.30,-97.80
12407.23,-99.84
12410.16,-97.65
12413.09,-98.44
12416.02,-104.50
12418.95,-96.90
12421.88,-95.84
12424.80,-103.68
12427.73,-100.00
12430.66,-96.06
12433.59,-99.16
12436.52,-99.97
12439.45,-96.40
12442.38,-97.56
12445.31,-101.21
12448.24,-95.85
12451.17,-96.99
12454.10,-101.01
12457.03,-94.26
12459.96,-95.32
12462.89,-102.17
12465.82,-97.57
12468.75,-96.40
12471.68,-100.65
12474.61,-101.57
12477.54,-98.72
12480.47,-103.22
12483.40,-104.86
12486.33,-96.43
12489.26,-96.68
12492.19,-105.34
12495.12,-98.38
12498.05,-98.26
12500.98,-105.96
12503.91,-100.80
12506.84,-99.31
12509.77,-103.48
12512.70,-102.67
12515.63,-98.85
12518.55,-107.21
12521.48,-103.11
12524.41,-99.30
12527.34,-104.72
12530.27,-107.03
12533.20,-100.72
12536.13,-100.49
12539.06,-107.82
12541.99,-107.19
12544.92,-102.52
12547.85,-104.90
12550.78,-105.96
12553.71,-99.64
12556.64,-103.45
12559.57,-109.19
12562.50,-111.64
12565.43,-105.83
12568.36,-104.14
12571.29,-104.68
12574.22,-112.70
12577.15,-103.94
12580.08,-103.18
12583.01,-106.06
12585.94,-103.82
12588.87,-103.57
12591.80,-111.15
12594.73,-108.03
12597.66,-109.00
12600.59,-109.60
12603.52,-104.01
12606.45,-103.86
12609.38,-108.20
12612.30,-104.09
12615.23,-100.01
12618.16,-101.60
12621.09,-103.02
12624.02,-102.77
12626.95,-100.13
12629.88,-101.55
12632.81,-102.50
12635.74,-99.38
12638.67,-102.54
12641.60,-108.28
12644.53,-106.16
12647.46,-104.77
12650.39,-104.21
12653.32,-104.15
12656.25,-100.91
12659.18,-102.73
12662.11,-104.22
12665.04,-105.76
12667.97,-112.53
12670.90,-104.86
12673.83,-103.09
12676.76,-100.24
12679.69,-99.89
12682.62,-99.91
12685.55,-100.83
12688.48,-109.76
12691.41,-104.68
12694.34,-102.41
12697.27,-106.14
12700.20,-104.75
12703.13,-99.72
12706.05,-102.16
12708.98,-101.72
12711.91,-106.37
12714.84,-106.25
12717.77,-106.13
12720.70,-105.45
12723.63,-111.81
12726.56,-109.62
12729.49,-103.11
12732.42,-103.47
12735.35,-106.89
12738.28,-104.92
12741.21,-102.88
12744.14,-105.97
12747.07,-102.51
12750.00,-100.70
12752.93,-106.49
12755.86,-101.76
12758.79,-101.92
12761.72,-109.04
12764.65,-100.43
12767.58,-100.98
12770.51,-105.29
12773.44,-101.40
12776.37,-99.69
12779.30,-104.65
12782.23,-101.33
12785.16,-100.29
12788.09,-104.21
12791.02,-102.65
12793.95,-102.26
12796.88,-105.06
12799.80,-105.76
12802.73,-103.55
12805.66,-104.84
12808.59,-103.69
12811.52,-103.70
12814.45,-107.70
12817.38,-109.10
12820.31,-106.15
12823.24,-109.00
12826.17,-113.67
12829.10,-116.94
12832.03,-114.43
12834.96,-112.44
12837.89,-115.28
12840.82,-109.38
12843.75,-104.14
12846.68,-107.64
12849.61,-104.53
12852.54,-103.00
12855.47,-104.23
12858.40,-103.58
12861.33,-111.75
12864.26,-109.38
12867.19,-109.81
12870.12,-117.65
12873.05,-117.83
12875.98,-111.92
12878.91,-107.81
12881.84,-101.47
12884.77,-103.01
12887.70,-108.92
12890.63,-113.74
12893.55,-109.54
12896.48,-108.41
12899.41,-108.80
12902.34,-103.10
12905.27,-103.38
12908.20,-102.65
12911.13,-100.26
12914.06,-105.14
12916.99,-112.66
12919.92,-111.32
12922.85,-110.40
12925.78,-110.10
12928.71,-114.01
12931.64,-103.83
12934.57,-99.66
12937.50,-102.52
12940.43,-108.29
12943.36,-100.42
12946.29,-99.98
12949.22,-101.38
12952.15,-97.06
12955.08,-98.81
12958.01,-102.61
12960.94,-99.30
12963.87,-99.27
12966.80,-106.72
12969.73,-103.22
12972.66,-101.05
12975.59,-106.12
12978.52,-103.00
12981.45,-99.40
12984.38,-103.01
12987.30,-101.57
12990.23,-97.32
12993.16,-102.13
12996.09,-111.99
12999.02,-102.40
13001.95,-99.95
13004.88,-103.31
13007.81,-105.02
13010.74,-100.45
13013.67,-103.49
13016.60,-107.40
13019.53,-110.61
13022.46,-107.83
13025.39,-103.56
13028.32,-109.01
13031.25,-107.75
13034.18,-104.81
13037.11,-101.34
13040.04,-103.66
13042.97,-102.72
13045.90,-99.03
13048.83,-104.27
13051.76,-105.70
13054.69,-101.21
13057.62,-103.80
13060.55,-100.49
13063.48,-96.09
13066.41,-97.47
13069.34,-98.94
13072.27,-103.16
13075.20,-108.67
13078.13,-110.20
13081.05,-114.18
13083.98,-112.94
13086.91,-108.41
13089.84,-105.60
13092.77,-103.96
13095.70,-101.79
13098.63,-106.03
13101.56,-116.73
13104.49,-108.20
13107.42,-105.14
13110.35,-106.43
13113.28,-104.08
13116.21,-103.88
13119.14,-99.02
13122.07,-97.12
13125.00,-99.13
13127.93,-98.74
13130.86,-97.83
13133.79,-98.20
13136.72,-100.06
13139.65,-98.72
13142.58,-97.57
13145.51,-102.05
13148.44,-102.28
13151.37,-99.50
13154.30,-101.71
13157.23,-102.46
13160.16,-99.90
13163.09,-100.49
13166.02,-99.76
13168.95,-101.65
13171.88,-99.90
13174.80,-96.49
13177.73,-96.94
13180.66,-97.58
13183.59,-96.79
13186.52,-96.42
13189.45,-98.06
13192.38,-100.45
13195.31,-99.71
13198.24,-99.84
13201.17,-104.87
13204.10,-103.68
13207.03,-102.29
13209.96,-104.25
13212.89,-99.25
13215.82,-100.76
13218.75,-104.45
13221.68,-103.53
13224.61,-99.91
13227.54,-100.76
13230.47,-99.18
13233.40,-99.40
13236.33,-101.41
13239.26,-100.91
13242.19,-99.30
13245.12,-99.31
13248.05,-100.26
13250.98,-98.36
13253.91,-99.64
13256.84,-105.14
13259.77,-107.26
13262.70,-99.78
13265.63,-100.96
13268.55,-105.90
13271.48,-101.68
13274.41,-104.47
13277.34,-107.65
13280.27,-99.51
13283.20,-97.11
13286.13,-100.15
13289.06,-101.93
13291.99,-100.24
13294.92,-99.82
13297.85,-98.32
13300.78,-99.74
13303.71,-102.24
13306.64,-102.04
13309.57,-102.49
13312.50,-103.45
13315.43,-103.88
13318.36,-102.25
13321.29,-106.02
13324.22,-106.36
13327.15,-104.48
13330.08,-106.65
13333.01,-110.41
13335.94,-105.75
13338.87,-98.67
13341.80,-99.66
13344.73,-103.94
13347.66,-105.77
13350.59,-103.35
13353.52,-102.03
13356.45,-97.07
13359.38,-98.39
13362.30,-99.37
13365.23,-95.71
13368.16,-96.83
13371.09,-99.14
13374.02,-100.41
13376.95,-100.55
13379.88,-102.03
13382.81,-108.16
13385.74,-101.69
13388.67,-100.49
13391.60,-107.17
13394.53,-100.86
13397.46,-99.18
13400.39,-104.08
13403.32,-97.67
13406.25,-97.72
13409.18,-104.22
13412.11,-102.81
13415.04,-101.57
13417.97,-105.38
13420.90,-100.64
13423.83,-103.88
13426.76,-107.24
13429.69,-107.46
13432.62,-104.84
13435.55,-105.38
13438.48,-103.12
13441.41,-103.52
13444.34,-106.30
13447.27,-101.83
13450.20,-101.76
13453.13,-104.88
13456.05,-102.13
13458.98,-103.69
13461.91,-104.67
13464.84,-98.03
13467.77,-99.23
13470.70,-99.45
13473.63,-97.87
13476.56,-99.19
13479.49,-100.49
13482.42,-98.20
13485.35,-103.46
13488.28,-102.32
13491.21,-96.93
13494.14,-99.82
13497.07,-103.51
13500.00,-98.45
13502.93,-101.45
13505.86,-107.09
13508.79,-99.81
13511.72,-99.61
13514.65,-103.40
13517.58,-99.81
13520.51,-98.90
13523.44,-104.56
13526.37,-99.84
13529.30,-96.28
13532.23,-101.58
13535.16,-101.24
13538.09,-97.99
13541.02,-101.05
13543.95,-104.88
13546.88,-99.26
13549.80,-97.33
13552.73,-101.29
13555.66,-98.93
13558.59,-98.51
13561.52,-104.81
13564.45,-103.72
13567.38,-96.69
13570.31,-97.86
13573.24,-99.77
13576.17,-103.73
13579.10,-101.04
13582.03,-97.43
13584.96,-97.45
13587.89,-102.81
13590.82,-99.77
13593.75,-95.67
13596.68,-100.75
13599.61,-105.54
13602.54,-100.34
13605.47,-101.29
13608.40,-105.16
13611.33,-103.96
13614.26,-102.01
13617.19,-103.28
13620.12,-107.01
13623.05,-106.51
13625.98,-104.34
13628.91,-106.96
13631.84,-110.09
13634.77,-111.07
13637.70,-106.57
13640.63,-104.29
13643.55,-109.53
13646.48,-111.37
13649.41,-103.19
13652.34,-100.74
13655.27,-107.86
13658.20,-112.86
13661.13,-100.91
13664.06,-100.58
13666.99,-101.65
13669.92,-102.79
13672.85,-102.05
13675.78,-98.77
13678.71,-104.09
13681.64,-105.99
13684.57,-101.99
13687.50,-99.76
13690.43,-107.30
13693.36,-109.73
13696.29,-100.44
13699.22,-100.64
13702.15,-108.74
13705.08,-103.29
13708.01,-100.27
13710.94,-103.52
13713.87,-103.40
13716.80,-101.50
13719.73,-102.87
13722.66,-103.08
13725.59,-107.46
13728.52,-102.46
13731.45,-103.70
13734.38,-101.55
13737.30,-102.86
13740.23,-102.27
13743.16,-103.41
13746.09,-101.70
13749.02,-103.63
13751.95,-102.01
13754.88,-101.95
13757.81,-105.56
13760.74,-106.31
13763.67,-102.95
13766.60,-102.18
13769.53,-103.43
13772.46,-107.99
13775.39,-103.96
13778.32,-100.01
13781.25,-103.55
13784.18,-101.94
13787.11,-100.78
13790.04,-103.68
13792.97,-103.39
13795.90,-101.03
13798.83,-103.15
13801.76,-103.44
13804.69,-102.58
13807.62,-106.46
13810.55,-101.86
13813.48,-103.43
13816.41,-109.52
13819.34,-99.86
13822.27,-97.25
13825.20,-103.76
13828.13,-106.72
13831.05,-102.38
13833.98,-100.73
13836.91,-104.79
13839.84,-104.61
13842.77,-105.93
13845.70,-105.45
13848.63,-99.45
13851.56,-100.74
13854.49,-99.34
13857.42,-96.99
13860.35,-99.61
13863.28,-104.69
13866.21,-97.61
13869.14,-98.62
13872.07,-105.90
13875.00,-99.59
13877.93,-100.26
13880.86,-103.56
13883.79,-106.31
13886.72,-109.76
13889.65,-110.34
13892.58,-106.50
13895.51,-105.79
13898.44,-107.52
13901.37,-100.76
13904.30,-102.40
13907.23,-106.94
13910.16,-101.68
13913.09,-99.00
13916.02,-100.59
13918.95,-101.66
13921.88,-102.02
13924.80,-101.90
13927.73,-104.11
13930.66,-102.74
13933.59,-104.47
13936.52,-110.08
13939.45,-112.15
13942.38,-107.56
13945.31,-106.85
13948.24,-105.89
13951.17,-102.51
13954.10,-106.26
13957.03,-104.66
13959.96,-103.81
13962.89,-102.18
13965.82,-106.67
13968.75,-103.74
13971.68,-104.56
13974.61,-105.03
13977.54,-106.47
13980.47,-104.30
13983.40,-104.05
13986.33,-106.17
13989.26,-104.68
13992.19,-99.08
13995.12,-101.74
13998.05,-112.52
14000.98,-102.80
14003.91,-103.74
14006.84,-103.21
14009.77,-108.62
14012.70,-107.24
14015.63,-101.82
14018.55,-102.86
14021.48,-104.55
14024.41,-99.02
14027.34,-98.33
14030.27,-106.45
14033.20,-106.36
14036.13,-100.63
14039.06,-100.71
14041.99,-105.29
14044.92,-102.62
14047.85,-108.76
14050.78,-105.31
14053.71,-103.66
14056.64,-103.53
14059.57,-102.14
14062.50,-99.52
14065.43,-105.07
14068.36,-102.14
14071.29,-99.03
14074.22,-102.06
14077.15,-104.29
14080.08,-97.35
14083.01,-100.93
14085.94,-103.56
14088.87,-99.86
14091.80,-105.79
14094.73,-109.08
14097.66,-102.00
14100.59,-104.67
14103.52,-105.37
14106.45,-99.37
14109.38,-99.92
14112.30,-103.91
14115.23,-97.18
14118.16,-98.77
14121.09,-106.91
14124.02,-102.66
14126.95,-102.85
14129.88,-107.65
14132.81,-103.58
14135.74,-100.70
14138.67,-102.41
14141.60,-104.98
14144.53,-104.31
14147.46,-107.20
14150.39,-107.55
14153.32,-105.62
14156.25,-105.41
14159.18,-105.84
14162.11,-100.32
14165.04,-105.68
14167.97,-104.06
14170.90,-100.14
14173.83,-100.41
14176.76,-100.75
14179.69,-100.78
14182.62,-102.30
14185.55,-103.35
14188.48,-102.27
14191.41,-101.33
14194.34,-103.65
14197.27,-103.30
14200.20,-100.66
14203.13,-104.66
14206.05,-102.98
14208.98,-97.89
14211.91,-99.96
14214.84,-102.31
14217.77,-98.88
14220.70,-99.98
14223.63,-100.29
14226.56,-99.63
14229.49,-102.82
14232.42,-107.28
14235.35,-104.41
14238.28,-103.88
14241.21,-106.34
14244.14,-108.85
14247.07,-107.92
14250.00,-103.94
14252.93,-101.92
14255.86,-100.70
14258.79,-100.82
14261.72,-100.94
14264.65,-102.27
14267.58,-102.94
14270.51,-102.41
14273.44,-101.44
14276.37,-101.29
14279.30,-103.13
14282.23,-101.91
14285.16,-100.36
14288.09,-104.82
14291.02,-104.23
14293.95,-103.83
14296.88,-106.20
14299.80,-109.04
14302.73,-104.40
14305.66,-102.75
14308.59,-111.28
14311.52,-110.58
14314.45,-110.04
14317.38,-111.97
14320.31,-106.37
14323.24,-104.62
14326.17,-104.79
14329.10,-105.89
14332.03,-106.68
14334.96,-109.78
14337.89,-110.28
14340.82,-105.50
14343.75,-108.72
14346.68,-112.42
14349.61,-110.70
14352.54,-110.28
14355.47,-110.47
14358.40,-116.69
14361.33,-115.44
14364.26,-113.87
14367.19,-108.45
14370.12,-105.54
14373.05,-107.76
14375.98,-104.67
14378.91,-107.36
14381.84,-113.07
14384.77,-105.61
14387.70,-104.16
14390.63,-109.64
14393.55,-109.22
14396.48,-107.85
14399.41,-108.06
14402.34,-108.48
14405.27,-107.16
14408.20,-109.93
14411.13,-106.28
14414.06,-102.81
14416.99,-107.62
14419.92,-107.55
14422.85,-102.26
14425.78,-104.86
14428.71,-105.48
14431.64,-103.62
14434.57,-110.23
14437.50,-107.06
14440.43,-101.00
14443.36,-103.90
14446.29,-110.62
14449.22,-109.26
14452.15,-107.10
14455.08,-112.09
14458.01,-103.30
14460.94,-103.62
14463.87,-104.63
14466.80,-104.51
14469.73,-104.02
14472.66,-109.68
14475.59,-101.80
14478.52,-99.34
14481.45,-102.72
14484.38,-103.19
14487.30,-100.67
14490.23,-103.86
14493.16,-101.04
14496.09,-99.63
14499.02,-102.44
14501.95,-103.50
14504.88,-100.16
14507.81,-103.45
14510.74,-105.96
14513.67,-110.37
14516.60,-110.01
14519.53,-111.76
14522.46,-111.21
14525.39,-105.35
14528.32,-103.67
14531.25,-105.19
14534.18,-109.05
14537.11,-102.24
14540.04,-100.26
14542.97,-102.87
14545.90,-107.65
14548.83,-109.87
14551.76,-109.64
14554.69,-105.64
14557.62,-101.96
14560.55,-105.05
14563.48,-104.54
14566.41,-106.69
14569.34,-108.26
14572.27,-103.83
14575.20,-103.61
14578.13,-102.55
14581.05,-103.87
14583.98,-100.49
14586.91,-100.97
14589.84,-104.84
14592.77,-103.47
14595.70,-105.05
14598.63,-109.10
14601.56,-105.06
14604.49,-103.79
14607.42,-107.47
14610.35,-102.11
14613.28,-99.44
14616.21,-100.73
14619.14,-102.04
14622.07,-105.69
14625.00,-105.19
14627.93,-103.80
14630.86,-103.14
14633.79,-107.56
14636.72,-103.49
14639.65,-102.30
14642.58,-104.01
14645.51,-103.62
14648.44,-104.17
14651.37,-109.69
14654.30,-110.23
14657.23,-106.83
14660.16,-108.28
14663.09,-107.70
14666.02,-107.63
14668.95,-106.35
14671.88,-112.11
14674.80,-107.82
14677.73,-110.36
14680.66,-109.53
14683.59,-112.08
14686.52,-108.57
14689.45,-107.91
14692.38,-106.37
14695.31,-105.61
14698.24,-107.92
14701.17,-104.53
14704.10,-102.87
14707.03,-109.12
14709.96,-111.23
14712.89,-108.27
14715.82,-108.72
14718.75,-114.18
14721.68,-112.92
14724.61,-105.33
14727.54,-107.13
14730.47,-107.34
14733.40,-105.78
14736.33,-106.52
14739.26,-102.90
14742.19,-101.55
14745.12,-106.87
14748.05,-103.81
14750.98,-102.48
14753.91,-106.68
14756.84,-105.33
14759.77,-108.84
14762.70,-108.82
14765.63,-107.59
14768.55,-107.03
14771.48,-108.16
14774.41,-110.23
14777.34,-105.13
14780.27,-105.40
14783.20,-108.57
14786.13,-106.65
14789.06,-103.70
14791.99,-106.02
14794.92,-109.12
14797.85,-107.57
14800.78,-103.95
14803.71,-104.82
14806.64,-108.93
14809.57,-113.81
14812.50,-112.60
14815.43,-109.09
14818.36,-113.23
14821.29,-107.92
14824.22,-101.45
14827.15,-103.45
14830.08,-105.49
14833.01,-103.73
14835.94,-100.31
14838.87,-100.29
14841.80,-105.36
14844.73,-101.54
14847.66,-98.44
14850.59,-101.41
14853.52,-103.15
14856.45,-101.67
14859.38,-108.43
14862.30,-113.66
14865.23,-106.92
14868.16,-106.75
14871.09,-105.23
14874.02,-111.43
14876.95,-107.65
14879.88,-103.39
14882.81,-107.70
14885.74,-108.68
14888.67,-105.00
14891.60,-103.07
14894.53,-102.11
14897.46,-104.87
14900.39,-105.06
14903.32,-107.84
14906.25,-110.95
14909.18,-123.84
14912.11,-115.97
14915.04,-107.20
14917.97,-104.93
14920.90,-109.55
14923.83,-107.46
14926.76,-106.71
14929.69,-104.85
14932.62,-105.10
14935.55,-110.73
14938.48,-114.59
14941.41,-112.88
14944.34,-111.85
14947.27,-106.51
14950.20,-107.10
14953.13,-107.49
14956.05,-107.69
14958.98,-105.26
14961.91,-104.43
14964.84,-106.29
14967.77,-107.68
14970.70,-103.06
14973.63,-104.86
14976.56,-111.27
14979.49,-113.16
14982.42,-116.90
14985.35,-120.10
14988.28,-110.50
14991.21,-109.49
14994.14,-106.52
14997.07,-105.70
15000.00,-111.29
15002.93,-113.03
15005.86,-107.14
15008.79,-107.24
15011.72,-112.44
15014.65,-107.22
15017.58,-106.12
15020.51,-107.54
15023.44,-108.61
15026.37,-109.66
15029.30,-105.26
15032.23,-104.76
15035.16,-108.61
15038.09,-109.77
15041.02,-107.25
15043.95,-108.78
15046.88,-106.37
15049.80,-104.35
15052.73,-107.45
15055.66,-106.98
15058.59,-108.18
15061.52,-112.85
15064.45,-108.49
15067.38,-105.19
15070.31,-109.45
15073.24,-110.00
15076.17,-101.68
15079.10,-99.88
15082.03,-105.91
15084.96,-102.30
15087.89,-102.06
15090.82,-104.29
15093.75,-102.80
15096.68,-102.87
15099.61,-106.24
15102.54,-107.82
15105.47,-107.22
15108.40,-108.06
15111.33,-107.36
15114.26,-107.88
15117.19,-104.35
15120.12,-102.32
15123.05,-107.39
15125.98,-112.87
15128.91,-104.53
15131.84,-102.34
15134.77,-108.60
15137.70,-112.52
15140.63,-106.90
15143.55,-109.27
15146.48,-106.19
15149.41,-109.68
15152.34,-108.04
15155.27,-109.20
15158.20,-109.97
15161.13,-108.62
15164.06,-102.39
15166.99,-105.42
15169.92,-112.69
15172.85,-107.53
15175.78,-104.24
15178.71,-104.72
15181.64,-113.92
15184.57,-109.44
15187.50,-108.98
15190.43,-118.79
15193.36,-111.92
15196.29,-105.75
15199.22,-106.49
15202.15,-106.08
15205.08,-114.60
15208.01,-110.31
15210.94,-108.55
15213.87,-107.36
15216.80,-107.52
15219.73,-107.24
15222.66,-108.79
15225.59,-113.01
15228.52,-111.76
15231.45,-110.23
15234.38,-112.99
15237.30,-107.26
15240.23,-106.00
15243.16,-111.51
15246.09,-114.59
15249.02,-111.64
15251.95,-112.63
15254.88,-111.97
15257.81,-111.19
15260.74,-110.43
15263.67,-117.76
15266.60,-109.78
15269.53,-109.70
15272.46,-116.11
15275.39,-113.77
15278.32,-114.82
15281.25,-114.66
15284.18,-109.43
15287.11,-108.95
15290.04,-107.39
15292.97,-108.39
15295.90,-113.62
15298.83,-109.20
15301.76,-105.50
15304.69,-111.55
15307.62,-116.22
15310.55,-113.96
15313.48,-110.06
15316.41,-110.13
15319.34,-110.30
15322.27,-113.15
15325.20,-109.86
15328.13,-109.59
15331.05,-110.23
15333.98,-109.42
15336.91,-103.83
15339.84,-105.77
15342.77,-108.81
15345.70,-102.57
15348.63,-103.29
15351.56,-110.34
15354.49,-107.34
15357.42,-107.90
15360.35,-114.38
15363.28,-111.78
15366.21,-106.87
15369.14,-108.39
15372.07,-108.10
15375.00,-108.75
15377.93,-113.81
15380.86,-106.46
15383.79,-103.97
15386.72,-106.45
15389.65,-103.69
15392.58,-101.93
15395.51,-106.43
15398.44,-108.96
15401.37,-104.25
15404.30,-107.32
15407.23,-110.74
15410.16,-105.13
15413.09,-107.46
15416.02,-108.91
15418.95,-102.25
15421.88,-101.07
15424.80,-106.95
15427.73,-105.68
15430.66,-109.46
15433.59,-107.60
15436.52,-104.86
15439.45,-107.22
15442.38,-109.13
15445.31,-110.15
15448.24,-107.28
15451.17,-111.48
15454.10,-105.46
15457.03,-106.28
15459.96,-107.67
15462.89,-105.47
15465.82,-109.65
15468.75,-112.68
15471.68,-110.96
15474.61,-110.47
15477.54,-110.12
15480.47,-107.58
15483.40,-105.51
15486.33,-111.10
15489.26,-105.67
15492.19,-106.47
15495.12,-111.16
15498.05,-107.56
15500.98,-107.52
15503.91,-107.00
15506.84,-108.35
15509.77,-108.86
15512.70,-115.83
15515.63,-112.61
15518.55,-107.62
15521.48,-107.90
15524.41,-105.76
15527.34,-106.65
15530.27,-109.97
15533.20,-104.34
15536.13,-103.90
15539.06,-110.14
15541.99,-111.67
15544.92,-111.34
15547.85,-108.64
15550.78,-107.07
15553.71,-110.53
15556.64,-113.61
15559.57,-106.07
15562.50,-107.48
15565.43,-106.61
15568.36,-105.09
15571.29,-105.81
15574.22,-108.03
15577.15,-115.91
15580.08,-107.70
15583.01,-107.34
15585.94,-111.54
15588.87,-110.13
15591.80,-107.64
15594.73,-104.43
15597.66,-109.58
15600.59,-111.34
15603.52,-108.72
15606.45,-112.93
15609.38,-108.59
15612.30,-107.88
15615.23,-107.97
15618.16,-110.63
15621.09,-107.04
15624.02,-107.46
15626.95,-109.44
15629.88,-106.87
15632.81,-106.37
15635.74,-110.93
15638.67,-106.46
15641.60,-105.08
15644.53,-109.22
15647.46,-106.33
15650.39,-108.89
15653.32,-108.61
15656.25,-109.71
15659.18,-115.67
15662.11,-117.08
15665.04,-114.08
15667.97,-114.71
15670.90,-115.31
15673.83,-109.37
15676.76,-110.09
15679.69,-111.91
15682.62,-107.69
15685.55,-109.56
15688.48,-111.58
15691.41,-108.97
15694.34,-107.68
15697.27,-109.77
15700.20,-108.12
15703.13,-111.86
15706.05,-109.65
15708.98,-110.51
15711.91,-111.90
15714.84,-115.16
15717.77,-108.95
15720.70,-110.21
15723.63,-110.25
15726.56,-104.28
15729.49,-108.44
15732.42,-115.01
15735.35,-112.99
15738.28,-112.72
15741.21,-113.99
15744.14,-108.74
15747.07,-107.89
15750.00,-106.07
15752.93,-102.17
15755.86,-105.68
15758.79,-112.07
15761.72,-108.46
15764.65,-109.81
15767.58,-118.61
15770.51,-109.56
15773.44,-107.36
15776.37,-113.86
15779.30,-112.98
15782.23,-117.18
15785.16,-107.44
15788.09,-106.70
15791.02,-106.02
15793.95,-106.10
15796.88,-102.57
15799.80,-103.54
15802.73,-109.38
15805.66,-106.91
15808.59,-107.08
15811.52,-109.87
15814.45,-105.83
15817.38,-105.54
15820.31,-110.35
15823.24,-114.28
15826.17,-108.92
15829.10,-108.72
15832.03,-107.76
15834.96,-106.40
15837.89,-108.42
15840.82,-104.28
15843.75,-101.38
15846.68,-101.76
15849.61,-104.21
15852.54,-105.05
15855.47,-108.46
15858.40,-108.97
15861.33,-106.19
15864.26,-108.86
15867.19,-111.92
15870.12,-109.81
15873.05,-111.51
15875.98,-108.33
15878.91,-106.57
15881.84,-105.94
15884.77,-108.27
15887.70,-109.58
15890.63,-106.75
15893.55,-109.17
15896.48,-113.76
15899.41,-108.72
15902.34,-109.77
15905.27,-106.91
15908.20,-108.81
15911.13,-108.17
15914.06,-109.50
15916.99,-108.44
15919.92,-109.70
15922.85,-110.33
15925.78,-104.71
15928.71,-106.01
15931.64,-107.17
15934.57,-104.81
15937.50,-104.87
15940.43,-104.06
15943.36,-101.92
15946.29,-105.64
15949.22,-114.20
15952.15,-110.56
15955.08,-111.63
15958.01,-111.68
15960.94,-111.19
15963.87,-107.70
15966.80,-109.97
15969.73,-106.86
15972.66,-107.81
15975.59,-106.51
15978.52,-105.00
15981.45,-102.49
15984.38,-103.76
15987.30,-112.22
15990.23,-105.62
15993.16,-105.61
15996.09,-108.02
15999.02,-110.13
16001.95,-111.72
16004.88,-120.97
16007.81,-115.06
16010.74,-111.89
16013.67,-111.90
16016.60,-109.91
16019.53,-111.99
16022.46,-121.30
16025.39,-115.89
16028.32,-109.52
16031.25,-112.46
16034.18,-115.55
16037.11,-110.12
16040.04,-107.90
16042.97,-110.27
16045.90,-107.46
16048.83,-112.12
16051.76,-110.61
16054.69,-107.99
16057.62,-110.42
16060.55,-109.48
16063.48,-114.42
16066.41,-111.79
16069.34,-110.14
16072.27,-107.51
16075.20,-108.99
16078.13,-105.42
16081.05,-105.39
16083.98,-105.20
16086.91,-105.76
16089.84,-109.60
16092.77,-112.84
16095.70,-107.96
16098.63,-107.08
16101.56,-110.49
16104.49,-108.96
16107.42,-109.74
16110.35,-106.81
16113.28,-102.71
16116.21,-100.64
16119.14,-102.59
16122.07,-104.13
16125.00,-105.96
16127.93,-104.36
16130.86,-99.77
16133.79,-100.57
16136.72,-102.35
16139.65,-102.23
16142.58,-103.57
16145.51,-105.89
16148.44,-105.36
16151.37,-103.40
16154.30,-103.65
16157.23,-103.11
16160.16,-102.48
16163.09,-103.05
16166.02,-102.64
16168.95,-103.75
16171.88,-105.28
16174.80,-102.90
16177.73,-102.94
16180.66,-103.37
16183.59,-106.55
16186.52,-109.25
16189.45,-113.50
16192.38,-121.76
16195.31,-113.82
16198.24,-111.14
16201.17,-111.23
16204.10,-108.68
16207.03,-108.44
16209.96,-107.43
16212.89,-108.45
16215.82,-111.67
16218.75,-112.97
16221.68,-116.67
16224.61,-121.92
16227.54,-117.18
16230.47,-112.57
16233.40,-115.20
16236.33,-110.81
16239.26,-111.25
16242.19,-116.02
16245.12,-116.04
16248.05,-117.04
16250.98,-114.49
16253.91,-106.48
16256.84,-105.61
16259.77,-108.96
16262.70,-111.66
16265.63,-113.60
16268.55,-115.39
16271.48,-115.54
16274.41,-114.14
16277.34,-112.83
16280.27,-109.96
16283.20,-117.20
16286.13,-117.87
16289.06,-111.00
16291.99,-110.49
16294.92,-111.92
16297.85,-111.09
16300.78,-108.37
16303.71,-109.60
16306.64,-107.58
16309.57,-109.93
16312.50,-107.04
16315.43,-107.61
16318.36,-110.71
16321.29,-109.64
16324.22,-112.01
16327.15,-111.70
16330.08,-111.44
16333.01,-109.32
16335.94,-106.30
16338.87,-109.65
16341.80,-113.02
16344.73,-111.93
16347.66,-112.56
16350.59,-110.33
16353.52,-107.26
16356.45,-106.13
16359.38,-106.14
16362.30,-109.56
16365.23,-113.25
16368.16,-116.35
16371.09,-108.32
16374.02,-106.51
16376.95,-109.20
16379.88,-105.82
16382.81,-102.13
16385.74,-106.00
16388.67,-113.09
16391.60,-114.60
16394.53,-119.34
16397.46,-112.15
16400.39,-108.37
16403.32,-110.20
16406.25,-109.41
16409.18,-111.70
16412.11,-120.50
16415.04,-116.70
16417.97,-109.64
16420.90,-107.00
16423.83,-104.78
16426.76,-105.56
16429.69,-109.28
16432.62,-110.13
16435.55,-107.99
16438.48,-110.76
16441.41,-112.87
16444.34,-117.93
16447.27,-114.07
16450.20,-109.69
16453.13,-107.83
16456.05,-108.32
16458.98,-111.16
16461.91,-113.06
16464.84,-116.18
16467.77,-109.20
16470.70,-109.72
16473.63,-108.19
16476.56,-110.88
16479.49,-111.13
